NAME,VAL,TYPE,EVENT_WL,EVENT_CHEM,COLLECTION_PURPOSE,CP_note,XCOORDS,YCOORDS,ZCOORDS,GW_AREA_OF_INTEREST,ELE_m_df4,Easting,Northing,ELE_m_new,Concentration,Type,Elev_flag,Unnamed: 7,ELE_m,Nearby_Wells,index_right,ID,I,J,HSU,NAME_norm,Final_Assignment
299-W10-203,7.72,CHARACTERIZATION,na,2023-09-26 12:16:00,C,,566018.8,136710.81,213.67,200-ZP,110.67,,,,,,Calc,,110.67,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,7.72,CHARACTERIZATION,na,2023-09-26 12:16:00,C,,566018.8,136710.81,213.67,200-ZP,110.67,,,,,,Calc,,110.67,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,16.5,CHARACTERIZATION,na,2023-09-28 08:55:00,C,,566018.8,136710.81,213.67,200-ZP,104.57,,,,,,Calc,,104.57,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,16.5,CHARACTERIZATION,na,2023-09-28 08:55:00,C,,566018.8,136710.81,213.67,200-ZP,104.57,,,,,,Calc,,104.57,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,16.5,CHARACTERIZATION,na,2023-09-28 08:55:00,C,,566018.8,136710.81,213.67,200-ZP,104.57,,,,,,Calc,,104.57,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,18.5,CHARACTERIZATION,na,2023-10-03 09:02:00,C,,566018.8,136710.81,213.67,200-ZP,98.46999999999998,,,,,,Calc,,98.46999999999998,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,18.5,CHARACTERIZATION,na,2023-10-03 09:02:00,C,,566018.8,136710.81,213.67,200-ZP,98.46999999999998,,,,,,Calc,,98.46999999999998,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,18.5,CHARACTERIZATION,na,2023-10-03 09:02:00,C,,566018.8,136710.81,213.67,200-ZP,98.46999999999998,,,,,,Calc,,98.46999999999998,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,3.39,CHARACTERIZATION,na,2023-10-04 12:50:00,C,,566018.8,136710.81,213.67,200-ZP,92.37,,,,,,Calc,,92.37,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,3.39,CHARACTERIZATION,na,2023-10-04 12:50:00,C,,566018.8,136710.81,213.67,200-ZP,92.37,,,,,,Calc,,92.37,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,3.39,CHARACTERIZATION,na,2023-10-04 12:50:00,C,,566018.8,136710.81,213.67,200-ZP,92.37,,,,,,Calc,,92.37,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,2.5,CHARACTERIZATION,na,2023-10-06 09:40:00,C,,566018.8,136710.81,213.67,200-ZP,86.26999999999998,,,,,,Calc,,86.26999999999998,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,2.5,CHARACTERIZATION,na,2023-10-06 09:40:00,C,,566018.8,136710.81,213.67,200-ZP,86.26999999999998,,,,,,Calc,,86.26999999999998,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,2.5,CHARACTERIZATION,na,2023-10-06 09:40:00,C,,566018.8,136710.81,213.67,200-ZP,86.26999999999998,,,,,,Calc,,86.26999999999998,[],1360.0,1361.0,24.0,4.0,6_rwie,299-W10-203,UU/MU
299-W10-203,2.5,CHARACTERIZATION,na,2023-10-11 09:30:00,C,,566018.8,136710.81,213.67,200-ZP,80.16999999999999,,,,,,Calc,,80.16999999999999,[],1360.0,1361.0,24.0,4.0,5_rlm,299-W10-203,UU/MU
299-W10-203,2.5,CHARACTERIZATION,na,2023-10-11 09:30:00,C,,566018.8,136710.81,213.67,200-ZP,80.16999999999999,,,,,,Calc,,80.16999999999999,[],1360.0,1361.0,24.0,4.0,5_rlm,299-W10-203,UU/MU
299-W10-203,2.5,CHARACTERIZATION,na,2023-10-11 09:30:00,C,,566018.8,136710.81,213.67,200-ZP,80.16999999999999,,,,,,Calc,,80.16999999999999,[],1360.0,1361.0,24.0,4.0,5_rlm,299-W10-203,UU/MU
299-W10-203,9.35,CHARACTERIZATION,na,2023-10-18 09:50:00,C,,566018.8,136710.81,213.67,200-ZP,61.78999999999999,,,,,,Calc,,61.78999999999999,[],1360.0,1361.0,24.0,4.0,4_rwia,299-W10-203,UU/MU
299-W10-203,9.35,CHARACTERIZATION,na,2023-10-18 09:50:00,C,,566018.8,136710.81,213.67,200-ZP,61.78999999999999,,,,,,Calc,,61.78999999999999,[],1360.0,1361.0,24.0,4.0,4_rwia,299-W10-203,UU/MU
299-W10-203,9.35,CHARACTERIZATION,na,2023-10-18 09:50:00,C,,566018.8,136710.81,213.67,200-ZP,61.78999999999999,,,,,,Calc,,61.78999999999999,[],1360.0,1361.0,24.0,4.0,4_rwia,299-W10-203,UU/MU
299-W10-203,2.5,CHARACTERIZATION,na,2023-10-19 11:28:00,C,,566018.8,136710.81,213.67,200-ZP,55.839999999999975,,,,,,Calc,,55.839999999999975,[],1360.0,1361.0,24.0,4.0,4_rwia,299-W10-203,UU/MU
299-W10-203,2.5,CHARACTERIZATION,na,2023-10-19 11:28:00,C,,566018.8,136710.81,213.67,200-ZP,55.839999999999975,,,,,,Calc,,55.839999999999975,[],1360.0,1361.0,24.0,4.0,4_rwia,299-W10-203,UU/MU
299-W10-203,2.5,CHARACTERIZATION,na,2023-10-19 11:28:00,C,,566018.8,136710.81,213.67,200-ZP,55.839999999999975,,,,,,Calc,,55.839999999999975,[],1360.0,1361.0,24.0,4.0,4_rwia,299-W10-203,UU/MU
299-W10-204,2.98,CHARACTERIZATION,na,2022-07-19 10:10:00,C,,566256.17,136901.49,210.602,200-ZP,132.572,,,,,,Calc,,132.572,[],1245.0,1246.0,22.0,7.0,5_rlm,299-W10-204,UU/MU
299-W10-204,2.98,CHARACTERIZATION,na,2022-07-19 10:10:00,C,,566256.17,136901.49,210.602,200-ZP,132.572,,,,,,Calc,,132.572,[],1245.0,1246.0,22.0,7.0,5_rlm,299-W10-204,UU/MU
299-W10-204,2.98,CHARACTERIZATION,na,2022-07-19 10:10:00,C,,566256.17,136901.49,210.602,200-ZP,132.572,,,,,,Calc,,132.572,[],1245.0,1246.0,22.0,7.0,5_rlm,299-W10-204,UU/MU
299-W10-204,3.38,CHARACTERIZATION,na,2022-07-20 12:09:00,C,,566256.17,136901.49,210.602,200-ZP,126.325,,,,,,Calc,,126.325,[],1245.0,1246.0,22.0,7.0,5_rlm,299-W10-204,UU/MU
299-W10-204,3.38,CHARACTERIZATION,na,2022-07-20 12:09:00,C,,566256.17,136901.49,210.602,200-ZP,126.325,,,,,,Calc,,126.325,[],1245.0,1246.0,22.0,7.0,5_rlm,299-W10-204,UU/MU
299-W10-204,3.38,CHARACTERIZATION,na,2022-07-20 12:09:00,C,,566256.17,136901.49,210.602,200-ZP,126.325,,,,,,Calc,,126.325,[],1245.0,1246.0,22.0,7.0,5_rlm,299-W10-204,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-09-20 12:35:00,C,,566785.69,137184.87,208.954,200-ZP,130.59,,,,,,Calc,,130.59,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-09-20 12:35:00,C,,566785.69,137184.87,208.954,200-ZP,130.59,,,,,,Calc,,130.59,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-09-20 12:35:00,C,,566785.69,137184.87,208.954,200-ZP,130.59,,,,,,Calc,,130.59,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-09-22 11:17:00,C,,566785.69,137184.87,208.954,200-ZP,123.304,,,,,,Calc,,123.304,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
299-W10-205,2.5,CHARACTERIZATION,na,2022-09-22 11:17:00,C,,566785.69,137184.87,208.954,200-ZP,123.304,,,,,,Calc,,123.304,[],1073.0,1074.0,19.0,12.0,5_rlm,299-W10-205,UU/MU
