,row,col,x,y,row_col_id,s_mw_uumu,dist_m_mw_uumu,mw_near_mw_uumu,s_ext_uumu,dist_m_ew_uumu,ew_near_ew_uumu,s_mw_lucr,dist_m_mw_lucr,mw_near_mw_lucr,s_ext_lucr,dist_m_ew_lucr,ew_near_ew_lucr,s_cr_cs,neardist_m_cr_cs,cl_dist_m_cr_cs,combdist_m_cr_cs,plycnt_cr_cs,raw_s_cr_cs,s_tec_cs,neardist_m_tec_cs,cl_dist_m_tec_cs,combdist_m_tec_cs,plycnt_tec_cs,raw_s_tec_cs,s_ctet_cs,neardist_m_ctet_cs,cl_dist_m_ctet_cs,combdist_m_ctet_cs,plycnt_ctet_cs,raw_s_ctet_cs,NORTHING,EASTING
598,46,56,566450.0,138250.0,10460056,0,131.79407812188035,699-48-77D,0,1580.0818974027825,299-W11-50,3,631.4380665132638,299-W7-3,0,1755.3726787964495,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,566450.0
599,46,57,566550.0,138250.0,10460057,0,175.2406317838168,699-48-77D,0,1550.2918442989933,299-W11-50,3,663.5569544824447,299-W7-3,0,1668.5210941025055,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,566550.0
600,46,58,566650.0,138250.0,10460058,1,243.74488244266385,699-48-77C,0,1526.4831484493925,299-W11-50,3,708.4501618618103,299-W7-3,0,1583.2220442708033,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,566650.0
601,46,59,566750.0,138250.0,10460059,1,324.9934887301323,699-48-77C,0,1508.9389657968165,299-W11-50,3,694.7877197907221,699-51-75P,0,1499.7404580343298,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,566750.0
602,46,60,566850.0,138250.0,10460060,2,414.52378425969385,699-48-77C,0,1497.8794352350133,299-W11-50,3,668.6664157649842,699-51-75P,0,1418.397279137626,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,566850.0
603,46,61,566950.0,138250.0,10460061,2,507.97555818855284,699-48-77C,0,1438.4094494266571,299-W6-15,3,656.8862729361838,699-51-75P,0,1339.582114491314,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,566950.0
604,46,62,567050.0,138250.0,10460062,2,503.18716527751366,699-50-74,0,1382.998099854049,299-W6-15,3,660.2154008897327,699-51-75P,0,1263.7680330919197,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,567050.0
605,46,63,567150.0,138250.0,10460063,2,448.6572447871717,699-50-74,0,1332.796212554613,299-W6-15,3,634.1422758340556,299-W6-6,0,1191.5280279813055,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,567150.0
606,46,64,567250.0,138250.0,10460064,2,411.56934203122125,699-50-74,0,1288.4128780014319,299-W6-15,3,615.1328523172838,299-W6-6,0,1123.551708407325,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,567250.0
607,46,65,567350.0,138250.0,10460065,1,396.84420532497217,699-50-74,0,1250.467810141446,299-W6-15,3,612.0787743419953,299-W6-6,0,1060.6591542361843,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,567350.0
608,46,66,567450.0,138250.0,10460066,2,406.9168505972749,699-50-74,0,1219.562111661376,299-W6-15,3,625.2139041959967,299-W6-6,0,1003.8063764815489,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,567450.0
609,46,67,567550.0,138250.0,10460067,2,440.0878586146194,699-50-74,0,1196.2415074724527,299-W6-15,3,653.5628707324207,299-W6-6,0,952.905303637264,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,567550.0
610,46,68,567650.0,138250.0,10460068,2,491.70450811437297,699-50-74,0,1150.949059255009,299-W5-1,3,695.267161600492,299-W6-6,0,853.0536429205513,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,567650.0
611,46,69,567750.0,138250.0,10460069,2,556.6590727725488,699-50-74,0,1094.8688218229588,299-W5-1,3,748.0965352145448,299-W6-6,0,753.2413409392907,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,567750.0
612,46,70,567850.0,138250.0,10460070,2,571.5096227335042,699-48-71,0,1045.3667954359355,299-W5-1,3,708.0785368869904,299-W5-2Q,0,653.4864326824375,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,567850.0
613,46,71,567950.0,138250.0,10460071,2,478.581705539393,699-48-71,0,1003.4170304514474,299-W5-1,3,668.0533020650496,299-W5-2Q,0,553.8199325593248,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,567950.0
614,46,72,568050.0,138250.0,10460072,1,389.17560159521344,699-48-71,0,969.9998644329827,299-W5-1,3,641.2606446679944,299-W5-2Q,0,454.3000304864752,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,568050.0
615,46,73,568150.0,138250.0,10460073,1,306.39002737850063,699-48-71,0,946.0199453499955,299-W5-1,3,629.39273462601,299-W5-2Q,0,355.05002140544855,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,568150.0
616,46,74,568250.0,138250.0,10460074,1,237.25945476840414,699-48-71,0,932.2058447574829,299-W5-1,3,633.2892028133768,299-W5-2Q,1,256.3835363279138,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,568250.0
617,46,75,568350.0,138250.0,10460075,0,196.74666166672932,699-48-71,0,929.0111608586927,299-W5-1,3,652.667767244559,299-W5-2Q,2,159.38794716039195,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,568350.0
618,46,76,568450.0,138250.0,10460076,1,202.79657018057407,699-48-71,0,936.5445728848252,299-W5-1,3,643.354683903081,699-46-70,3,71.2496856133492,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,568450.0
619,46,77,568550.0,138250.0,10460077,1,252.078656131388,699-48-71,0,954.5521132971334,299-W5-1,3,611.9405602671103,699-46-70,3,68.90948918689142,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,568550.0
620,46,78,568650.0,138250.0,10460078,1,325.5162805099134,699-48-71,0,982.4580077540348,299-W5-1,2,595.8500224888948,699-46-70,2,156.27065527473644,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,568650.0
621,46,79,568750.0,138250.0,10460079,2,410.3389438951787,699-48-71,0,1019.4497226445407,299-W5-1,2,596.324785079413,699-46-70,1,253.165000938109,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,568750.0
622,46,80,568850.0,138250.0,10460080,2,500.7946174601048,699-48-71,0,1064.580545097474,299-W5-1,3,613.3263807305208,699-46-70,0,351.8018159418594,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,568850.0
623,46,81,568950.0,138250.0,10460081,2,594.3167916835388,699-48-71,0,1116.8642428693106,299-W5-1,3,645.5503460613985,699-46-70,0,451.03937488869764,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,568950.0
624,46,82,569050.0,138250.0,10460082,3,689.6590816316543,699-48-71,0,1175.3466454625384,299-W5-1,3,690.8699221271562,699-46-70,0,550.5529199813441,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,569050.0
625,46,83,569150.0,138250.0,10460083,3,786.1595568820738,699-48-71,0,1239.1504093531366,299-W5-1,3,746.9051139870274,699-46-70,0,650.2157470409198,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,569150.0
626,46,84,569250.0,138250.0,10460084,4,883.4387635127977,699-48-71,0,1307.4967445466355,299-W5-1,4,811.4389991243742,699-46-70,0,749.9683444652705,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,569250.0
627,46,85,569350.0,138250.0,10460085,4,981.2651266997227,699-48-71,0,1379.710743960506,299-W5-1,4,882.6093412716397,699-46-70,0,849.7790993546358,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,569350.0
628,46,86,569450.0,138250.0,10460086,4,1079.4899021653814,699-48-71,0,1455.216731968148,299-W5-1,4,958.9396484137828,699-46-70,0,949.6296739782161,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,569450.0
629,46,87,569550.0,138250.0,10460087,4,1178.0134332328419,699-48-71,0,1533.528525003712,299-W5-1,4,958.815394536381,699-45-65,0,1049.5087030129719,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,569550.0
630,46,88,569650.0,138250.0,10460088,4,1276.7665600559208,699-48-71,0,1614.2378192199762,299-W5-1,4,916.0583828555722,699-45-65,0,1149.408768758951,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,569650.0
631,46,89,569750.0,138250.0,10460089,4,1281.8987067877224,699-51-63,0,1697.0025742467417,299-W5-1,4,882.609177835794,699-45-65,0,1249.3248247353308,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,569750.0
632,46,90,569850.0,138250.0,10460090,4,1212.5940353077901,699-51-63,0,1781.5363417567635,299-W5-1,4,859.5550946856091,699-45-65,0,1349.2533185803036,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,569850.0
633,46,91,569950.0,138250.0,10460091,4,1147.825899021287,699-51-63,0,1867.5989229489494,299-W5-1,4,847.7446318320139,699-45-65,0,1449.1916773498112,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,569950.0
634,46,92,570050.0,138250.0,10460092,4,1088.40447190556,699-51-63,0,1954.988423750913,299-W5-1,4,847.6478990713107,699-45-65,0,1549.137991819953,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,570050.0
635,46,93,570150.0,138250.0,10460093,4,1035.2508364952025,699-51-63,0,2043.5346184980774,299-W5-1,4,859.2688524553984,699-45-65,0,1649.090815479837,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,570150.0
636,46,94,570250.0,138250.0,10460094,4,989.3757094572373,699-51-63,0,2133.0934665410437,299-W5-1,4,882.1445237601532,699-45-65,0,1749.0490323887295,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,570250.0
637,46,95,570350.0,138250.0,10460095,4,951.8320726178579,699-51-63,0,2223.542609665956,299-W5-1,4,915.4315707905413,699-45-65,0,1849.0117678641063,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,570350.0
638,46,96,570450.0,138250.0,10460096,4,923.6364514591239,699-51-63,0,2314.777686301666,299-W5-1,4,958.0453855637779,699-45-65,0,1948.9783266367908,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,570450.0
639,46,97,570550.0,138250.0,10460097,4,905.6623512457597,699-51-63,0,2406.709317096707,299-W5-1,4,1008.8047188629017,699-45-65,0,2048.9481490999087,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,570550.0
640,46,98,570650.0,138250.0,10460098,4,871.0419463056953,699-47-60,0,2499.260638068807,299-W5-1,4,1066.5472145198582,699-45-65,0,2148.9207797636327,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,570650.0
641,46,99,570750.0,138250.0,10460099,3,777.0701848765096,699-47-60,0,2592.365278466772,299-W5-1,4,1071.6074552605378,699-46-61B,0,2248.8958441199397,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,570750.0
642,46,100,570850.0,138250.0,10460100,3,684.8080550227282,699-47-60,0,2685.965699148094,299-W5-1,4,1009.5400626869514,699-46-61B,0,2348.873031413136,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,570850.0
643,46,101,570950.0,138250.0,10460101,2,595.0513189835067,699-47-60,0,2780.0118231763176,299-W5-1,4,953.9390641807167,699-46-61B,0,2448.852081629254,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,570950.0
644,46,102,571050.0,138250.0,10460102,2,509.1267742164127,699-47-60,0,2874.459903529725,299-W5-1,4,905.9957716071249,699-46-61B,0,2548.832775546471,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,571050.0
645,46,103,571150.0,138250.0,10460103,2,429.3414401429347,699-47-60,0,2969.271583570644,299-W5-1,4,866.9815097047905,699-46-61B,0,2648.814927038113,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,571150.0
646,46,104,571250.0,138250.0,10460104,1,359.80282409120724,699-47-60,0,3064.413114611038,299-W5-1,4,838.144103463125,699-46-61B,0,2748.798377054949,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,571250.0
647,46,105,571350.0,138250.0,10460105,1,307.5419844899348,699-47-60,0,3159.854701881105,299-W5-1,4,820.5572120029253,699-46-61B,0,2848.7829888743577,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,571350.0
648,46,106,571450.0,138250.0,10460106,1,282.322638525511,699-47-60,0,3255.5699557834923,299-W5-1,4,814.9495310569985,699-46-61B,0,2948.768644315779,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,571450.0
649,46,107,571550.0,138250.0,10460107,1,291.2560252149394,699-47-60,0,3351.535429769486,299-W5-1,4,821.566393038341,699-46-61B,0,3048.755240700689,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,571550.0
650,46,108,571650.0,138250.0,10460108,1,331.5932330793325,699-47-60,0,3447.730229730879,299-W5-1,4,840.1190023859939,699-46-61B,0,3148.742688391656,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,571650.0
651,46,109,571750.0,138250.0,10460109,1,393.7995330418811,699-47-60,0,3544.135682645367,299-W5-1,4,869.8439734630836,699-46-61B,0,3248.7309087857534,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,571750.0
652,46,110,571850.0,138250.0,10460110,2,469.25693625561104,699-47-60,0,3640.735054491077,299-W5-1,4,909.6467106355377,699-46-61B,0,3348.7198326673893,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,571850.0
653,46,111,571950.0,138250.0,10460111,2,552.5631839201754,699-47-60,0,3737.5133092739816,299-W5-1,4,958.2722672445768,699-46-61B,0,3448.7093988476186,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,571950.0
654,46,112,572050.0,138250.0,10460112,3,640.6637747087007,699-47-60,0,3834.456902483082,299-W5-1,4,1014.4527284058482,699-46-61B,0,3548.699553033463,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,572050.0
655,46,113,572150.0,138250.0,10460113,3,731.8292643943668,699-47-60,0,3931.5536034753686,299-W5-1,4,1077.0064708116092,699-46-61B,0,3648.6902468831054,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138250.0,572150.0
656,47,32,564050.0,138150.0,10470032,4,1725.3786624370534,699-49-79,0,3196.608225604122,299-W11-92,4,1579.4450652837004,699-47-80AP,0,3856.438056043415,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,564050.0
657,47,33,564150.0,138150.0,10470033,4,1625.6404672599263,699-49-79,0,3114.4392991355494,299-W11-92,4,1483.9947150340636,699-47-80AP,0,3765.2777427568235,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,564150.0
658,47,34,564250.0,138150.0,10470034,4,1525.9365415354162,699-49-79,0,3033.3414163262164,299-W11-92,4,1389.18462208917,699-47-80AP,0,3674.57731992401,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,564250.0
659,47,35,564350.0,138150.0,10470035,4,1426.2740721169487,699-49-79,0,2953.4028082874065,299-W11-92,4,1295.155401582771,699-47-80AP,0,3584.3716994893152,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,564350.0
660,47,36,564450.0,138150.0,10470036,4,1326.6624019670785,699-49-79,0,2874.7201860354935,299-W11-92,4,1202.0903103548533,699-47-80AP,0,3494.6991973702006,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,564450.0
661,47,37,564550.0,138150.0,10470037,4,1227.1139021268784,699-49-79,0,2789.2315792167656,299-W11-50,4,1110.2318290559977,699-47-80AP,0,3405.601926253262,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,564550.0
662,47,38,564650.0,138150.0,10470038,4,1127.645302740649,699-49-79,0,2703.064705570336,299-W11-50,4,1019.906032068163,699-47-80AP,0,3317.1262381917163,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,564650.0
663,47,39,564750.0,138150.0,10470039,4,1028.2797911040777,699-49-79,0,2617.881739594064,299-W11-50,4,931.5588624714078,699-47-80AP,0,3229.323223231135,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,564750.0
664,47,40,564850.0,138150.0,10470040,4,929.0504446977253,699-49-79,0,2533.781916917879,299-W11-50,4,845.810566408946,699-47-80AP,0,3142.249270840862,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,564850.0
665,47,41,564950.0,138150.0,10470041,4,830.0061016601245,699-49-79,0,2450.8767415967773,299-W11-50,3,763.5372382857438,699-47-80AP,0,3055.966701405618,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,564950.0
666,47,42,565050.0,138150.0,10470042,3,731.221942226184,699-49-79,0,2369.291624621172,299-W11-50,3,685.9903164396852,699-47-80AP,0,2970.5444753613665,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,565050.0
667,47,43,565150.0,138150.0,10470043,3,632.8198233249559,699-49-79,0,2289.167709561715,299-W11-50,3,614.9604168147882,699-47-80AP,0,2886.058987633471,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,565150.0
668,47,44,565250.0,138150.0,10470044,2,535.010587552269,699-49-79,0,2210.6638827510674,299-W11-50,2,552.9646591320433,699-47-80AP,0,2802.594954698224,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,565250.0
669,47,45,565350.0,138150.0,10470045,2,438.19142939247433,699-49-79,0,2133.9589505189697,299-W11-50,2,503.3522764913411,699-47-80AP,0,2720.2464006225505,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,565350.0
670,47,46,565450.0,138150.0,10470046,1,343.20129485917676,699-49-79,0,2059.2539431794266,299-W11-50,2,470.06075591248225,699-47-80AP,0,2639.1177465395403,299-W11-107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,565450.0
671,47,47,565550.0,138150.0,10470047,1,252.11610181226285,699-49-79,0,1986.7744719771326,299-W11-50,2,456.6735313645985,699-47-80AP,0,2549.1237399281003,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,565550.0
672,47,48,565650.0,138150.0,10470048,0,171.28318304202253,699-49-79,0,1916.7730179914392,299-W11-50,2,464.9132330328011,699-47-80AP,0,2453.7035765277406,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,565650.0
673,47,49,565750.0,138150.0,10470049,0,122.93627940117071,699-49-79,0,1849.5309682457353,299-W11-50,2,493.6982015857565,699-47-80AP,0,2358.6628927137986,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,565750.0
674,47,50,565850.0,138150.0,10470050,0,144.52933540634035,699-49-79,0,1785.3601324382716,299-W11-50,2,539.7513448329786,699-47-80AP,0,2264.0494785814694,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,565850.0
675,47,51,565950.0,138150.0,10470051,1,216.01881583092282,699-49-79,0,1724.603375417084,299-W11-50,2,599.1035922517972,699-47-80AP,0,2169.9192246406374,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,565950.0
676,47,52,566050.0,138150.0,10470052,1,304.0386962098572,699-49-79,0,1667.6338934250514,299-W11-50,2,565.7446701843305,299-W7-3,0,2076.337843768452,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,566050.0
677,47,53,566150.0,138150.0,10470053,1,284.96399602057375,699-48-77D,0,1614.8525637035698,299-W11-50,2,530.7172805194731,299-W7-3,0,1983.3830294385962,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,566150.0
678,47,54,566250.0,138150.0,10470054,0,185.86037508842102,699-48-77D,0,1566.6827383040857,299-W11-50,2,513.0834550460512,299-W7-3,0,1891.1471760455404,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,566250.0
679,47,55,566350.0,138150.0,10470055,0,88.79008406350067,699-48-77D,0,1523.5618801020141,299-W11-50,2,514.6342699840358,299-W7-3,0,1799.7408261927665,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,566350.0
680,47,56,566450.0,138150.0,10470056,0,34.97540604479793,699-48-77D,0,1485.9296088644242,299-W11-50,2,535.2029819068739,299-W7-3,0,1709.2970606260988,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,566450.0
681,47,57,566550.0,138150.0,10470057,0,102.77435340100548,699-48-77C,0,1454.2120899304807,299-W11-50,2,572.7442988297813,299-W7-3,0,1619.9771114015841,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,566550.0
682,47,58,566650.0,138150.0,10470058,0,191.75966133936868,699-48-77C,0,1428.803276347018,299-W11-50,3,624.2033577625372,299-W7-3,0,1531.977559060517,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,566650.0
683,47,59,566750.0,138150.0,10470059,1,288.0641729146198,699-48-77C,0,1410.0442555111415,299-W11-50,3,686.4573051851326,299-W7-3,0,1445.5395675888708,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,566750.0
684,47,60,566850.0,138150.0,10470060,1,386.2514306989407,699-48-77C,0,1398.2027043672765,299-W11-50,3,693.6313329139551,299-W6-6,0,1360.9607053346613,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,566850.0
685,47,61,566950.0,138150.0,10470061,2,485.1797272320569,699-48-77C,0,1358.0514512344146,299-W6-15,3,630.3780024715265,299-W6-6,0,1278.6099645572212,699-40-70A,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138150.0,566950.0
