NAME,VAL,TYPE,EVENT_WL,EVENT_CHEM,COLLECTION_PURPOSE,CP_note,XCOORDS,YCOORDS,ZCOORDS,GW_AREA_OF_INTEREST,ELE_m_df4,Easting,Northing,ELE_m_new,Concentration,Type,Elev_flag,Unnamed: 7,ELE_m,Nearby_Wells,index_right,ID,I,J,HSU,NAME_norm,Final_Assignment
299-W14-30,1060.0,EXTRACTION,,na,,,568093.697,136358.527,223.867,200-ZP,93.581912,568093.7,136358.53,93.58,1060.0,Extraction,ECF_data_2024,,93.58,['299-W14-30'],1558.0,1559.0,27.0,25.0,4_rwia,299-W14-30,LU/CR
299-W14-30,1060.0,EXTRACTION,,na,,,568093.697,136358.527,223.867,200-ZP,93.581912,568093.7,136358.53,93.58,1060.0,Extraction,ECF_data_2024,,93.58,['299-W14-30'],1558.0,1559.0,27.0,25.0,4_rwia,299-W14-30,LU/CR
299-W14-30,648.0,EXTRACTION,,na,PD,"Corrected HEIS data pull, post-development sample",568093.697,136358.527,223.867,200-ZP,93.581912,,,,,,Calc,,93.581912,['299-W14-30'],1558.0,1559.0,27.0,25.0,4_rwia,299-W14-30,LU/CR
299-W14-30,648.0,EXTRACTION,,na,PD,"Corrected HEIS data pull, post-development sample",568093.697,136358.527,223.867,200-ZP,93.581912,,,,,,Calc,,93.581912,['299-W14-30'],1558.0,1559.0,27.0,25.0,4_rwia,299-W14-30,LU/CR
299-W14-31,678.0,EXTRACTION,,na,,,567778.283,136542.037,222.034,200-ZP,94.934204,567778.28,136542.04,94.93,678.0,Extraction,ECF_data_2024,,94.93,[],1496.0,1497.0,26.0,22.0,4_rwia,299-W14-31,LU/CR
299-W14-31,678.0,EXTRACTION,,na,,,567778.283,136542.037,222.034,200-ZP,94.934204,567778.28,136542.04,94.93,678.0,Extraction,ECF_data_2024,,94.93,[],1496.0,1497.0,26.0,22.0,4_rwia,299-W14-31,LU/CR
299-W14-31,454.0,EXTRACTION,,na,PD,"Corrected HEIS data pull, post-development sample",567778.283,136542.037,222.034,200-ZP,94.934204,,,,,,Calc,,94.934204,[],1496.0,1497.0,26.0,22.0,4_rwia,299-W14-31,LU/CR
299-W14-31,454.0,EXTRACTION,,na,PD,"Corrected HEIS data pull, post-development sample",567778.283,136542.037,222.034,200-ZP,94.934204,,,,,,Calc,,94.934204,[],1496.0,1497.0,26.0,22.0,4_rwia,299-W14-31,LU/CR
299-W14-32,350.0,EXTRACTION,,na,,,568127.499,136054.322,223.638,200-ZP,94.170544,568127.5,136054.32,94.17,350.0,Extraction,ECF_data_2024,,94.17,['299-W14-32'],1735.0,1736.0,30.0,25.0,4_rwia,299-W14-32,LU/CR
299-W14-32,350.0,EXTRACTION,,na,,,568127.499,136054.322,223.638,200-ZP,94.170544,568127.5,136054.32,94.17,350.0,Extraction,ECF_data_2024,,94.17,['299-W14-32'],1735.0,1736.0,30.0,25.0,4_rwia,299-W14-32,LU/CR
299-W14-32,157.0,EXTRACTION,,na,PD,"Corrected HEIS data pull, post-development sample",568127.499,136054.322,223.638,200-ZP,94.170544,,,,,,Calc,,94.170544,['299-W14-32'],1735.0,1736.0,30.0,25.0,4_rwia,299-W14-32,LU/CR
299-W14-32,157.0,EXTRACTION,,na,PD,"Corrected HEIS data pull, post-development sample",568127.499,136054.322,223.638,200-ZP,94.170544,,,,,,Calc,,94.170544,['299-W14-32'],1735.0,1736.0,30.0,25.0,4_rwia,299-W14-32,LU/CR
299-W14-73,384.0,EXTRACTION,,na,,,567358.99,136204.58,217.507,200-ZP,97.59392,567358.99,136204.58,97.59,384.0,Extraction,ECF_data_2024,,97.59,['299-W14-73'],1669.0,1670.0,29.0,18.0,5_rlm,299-W14-73,UU/MU
299-W14-73,384.0,EXTRACTION,,na,,,567358.99,136204.58,217.507,200-ZP,97.59392,567358.99,136204.58,97.59,384.0,Extraction,ECF_data_2024,,97.59,['299-W14-73'],1669.0,1670.0,29.0,18.0,5_rlm,299-W14-73,UU/MU
299-W14-74,774.0,EXTRACTION,,na,,,567781.48,136381.29,222.212,200-ZP,98.823484,567781.48,136381.29,98.82,774.0,Extraction,ECF_data_2024,,98.82,"['299-W14-31', '299-W14-74', 'CTet-Ext-2']",1555.0,1556.0,27.0,22.0,4_rwia,299-W14-74,UU/MU
299-W14-74,774.0,EXTRACTION,,na,,,567781.48,136381.29,222.212,200-ZP,98.823484,567781.48,136381.29,98.82,774.0,Extraction,ECF_data_2024,,98.82,"['299-W14-31', '299-W14-74', 'CTet-Ext-2']",1555.0,1556.0,27.0,22.0,4_rwia,299-W14-74,UU/MU
299-W14-75,1400.0,EXTRACTION,,na,,,568000.13,136204.5,223.15,200-ZP,97.604496,568000.13,136204.5,97.6,1400.0,Extraction,ECF_data_2024,,97.6,['299-W14-75'],1675.0,1676.0,29.0,24.0,4_rwia,299-W14-75,LU/CR
299-W14-75,1400.0,EXTRACTION,,na,,,568000.13,136204.5,223.15,200-ZP,97.604496,568000.13,136204.5,97.6,1400.0,Extraction,ECF_data_2024,,97.6,['299-W14-75'],1675.0,1676.0,29.0,24.0,4_rwia,299-W14-75,LU/CR
299-W14-75,1220.0,EXTRACTION,,na,PD,"Corrected HEIS data pull, post-development sample",568000.13,136204.5,223.15,200-ZP,97.604496,,,,,,Calc,,97.604496,['299-W14-75'],1675.0,1676.0,29.0,24.0,4_rwia,299-W14-75,LU/CR
299-W14-75,1220.0,EXTRACTION,,na,PD,"Corrected HEIS data pull, post-development sample",568000.13,136204.5,223.15,200-ZP,97.604496,,,,,,Calc,,97.604496,['299-W14-75'],1675.0,1676.0,29.0,24.0,4_rwia,299-W14-75,LU/CR
299-W15-225,16.0,EXTRACTION,,na,,,566657.35,136108.93,205.544,200-ZP,105.786,566657.35,136108.93,105.79,16.0,Extraction,ECF_data_2024,,105.79,['299-W15-225'],1721.0,1722.0,30.0,11.0,6_rwie,299-W15-225,UU/MU
299-W15-225,16.0,EXTRACTION,,na,,,566657.35,136108.93,205.544,200-ZP,105.786,566657.35,136108.93,105.79,16.0,Extraction,ECF_data_2024,,105.79,['299-W15-225'],1721.0,1722.0,30.0,11.0,6_rwie,299-W15-225,UU/MU
299-W17-2,106.0,EXTRACTION,,na,,,566951.64,135806.21,205.181,200-ZP,109.97061200000002,566951.64,135806.21,109.97,106.0,Extraction,ECF_data_2024,,109.97,['299-W17-2'],1901.0,1902.0,33.0,14.0,6_rwie,299-W17-2,UU/MU
