NAME,VAL,TYPE,EVENT_WL,EVENT_CHEM,COLLECTION_PURPOSE,CP_note,XCOORDS,YCOORDS,ZCOORDS,GW_AREA_OF_INTEREST,ELE_m_df4,Easting,Northing,ELE_m_new,Concentration,Type,Elev_flag,Unnamed: 7,ELE_m,Nearby_Wells,index_right,ID,I,J,HSU,NAME_norm,Final_Assignment
299-W14-32,50.0,EXTRACTION,,na,,,568127.499,136054.322,223.638,200-ZP,94.170544,,,,,,Calc,,94.170544,['299-W14-32'],1735.0,1736.0,30.0,25.0,4_rwia,299-W14-32,LU/CR
299-W14-32,50.0,EXTRACTION,,na,,,568127.499,136054.322,223.638,200-ZP,94.170544,,,,,,Calc,,94.170544,['299-W14-32'],1735.0,1736.0,30.0,25.0,4_rwia,299-W14-32,LU/CR
299-W14-73,112.0,EXTRACTION,,na,,,567358.99,136204.58,217.507,200-ZP,97.59392,,,,,,Calc,,97.59392,['299-W14-73'],1669.0,1670.0,29.0,18.0,5_rlm,299-W14-73,UU/MU
299-W14-73,112.0,EXTRACTION,,na,,,567358.99,136204.58,217.507,200-ZP,97.59392,,,,,,Calc,,97.59392,['299-W14-73'],1669.0,1670.0,29.0,18.0,5_rlm,299-W14-73,UU/MU
299-W14-73,118.0,EXTRACTION,,na,R,,567358.99,136204.58,217.507,200-ZP,97.59392,,,,,,Calc,,97.59392,['299-W14-73'],1669.0,1670.0,29.0,18.0,5_rlm,299-W14-73,UU/MU
299-W14-73,118.0,EXTRACTION,,na,R,,567358.99,136204.58,217.507,200-ZP,97.59392,,,,,,Calc,,97.59392,['299-W14-73'],1669.0,1670.0,29.0,18.0,5_rlm,299-W14-73,UU/MU
299-W14-74,147.0,EXTRACTION,,na,,,567781.48,136381.29,222.212,200-ZP,98.823484,,,,,,Calc,,98.823484,"['299-W14-31', '299-W14-74', 'CTet-Ext-2']",1555.0,1556.0,27.0,22.0,4_rwia,299-W14-74,UU/MU
299-W14-74,147.0,EXTRACTION,,na,,,567781.48,136381.29,222.212,200-ZP,98.823484,,,,,,Calc,,98.823484,"['299-W14-31', '299-W14-74', 'CTet-Ext-2']",1555.0,1556.0,27.0,22.0,4_rwia,299-W14-74,UU/MU
299-W14-74,114.0,EXTRACTION,,na,R,,567781.48,136381.29,222.212,200-ZP,98.823484,,,,,,Calc,,98.823484,"['299-W14-31', '299-W14-74', 'CTet-Ext-2']",1555.0,1556.0,27.0,22.0,4_rwia,299-W14-74,UU/MU
299-W14-74,114.0,EXTRACTION,,na,R,,567781.48,136381.29,222.212,200-ZP,98.823484,,,,,,Calc,,98.823484,"['299-W14-31', '299-W14-74', 'CTet-Ext-2']",1555.0,1556.0,27.0,22.0,4_rwia,299-W14-74,UU/MU
299-W14-75,50.0,EXTRACTION,,na,,,568000.13,136204.5,223.15,200-ZP,97.604496,,,,,,Calc,,97.604496,['299-W14-75'],1675.0,1676.0,29.0,24.0,4_rwia,299-W14-75,LU/CR
299-W14-75,50.0,EXTRACTION,,na,,,568000.13,136204.5,223.15,200-ZP,97.604496,,,,,,Calc,,97.604496,['299-W14-75'],1675.0,1676.0,29.0,24.0,4_rwia,299-W14-75,LU/CR
299-W15-225,71.5,EXTRACTION,,na,,,566657.35,136108.93,205.544,200-ZP,105.786,,,,,,Calc,,105.786,['299-W15-225'],1721.0,1722.0,30.0,11.0,6_rwie,299-W15-225,UU/MU
299-W15-225,71.5,EXTRACTION,,na,,,566657.35,136108.93,205.544,200-ZP,105.786,,,,,,Calc,,105.786,['299-W15-225'],1721.0,1722.0,30.0,11.0,6_rwie,299-W15-225,UU/MU
299-W17-2,121.0,EXTRACTION,,na,,,566951.64,135806.21,205.181,200-ZP,109.970612,,,,,,Calc,,109.970612,['299-W17-2'],1901.0,1902.0,33.0,14.0,6_rwie,299-W17-2,UU/MU
299-W17-2,121.0,EXTRACTION,,na,,,566951.64,135806.21,205.181,200-ZP,109.970612,,,,,,Calc,,109.970612,['299-W17-2'],1901.0,1902.0,33.0,14.0,6_rwie,299-W17-2,UU/MU
299-W17-2,121.0,EXTRACTION,,na,,,566951.64,135806.21,205.181,200-ZP,109.970612,,,,,,Calc,,109.970612,['299-W17-2'],1901.0,1902.0,33.0,14.0,6_rwie,299-W17-2,UU/MU
299-W17-2,80.9,EXTRACTION,,na,R,,566951.64,135806.21,205.181,200-ZP,109.970612,,,,,,Calc,,109.970612,['299-W17-2'],1901.0,1902.0,33.0,14.0,6_rwie,299-W17-2,UU/MU
299-W17-2,80.9,EXTRACTION,,na,R,,566951.64,135806.21,205.181,200-ZP,109.970612,,,,,,Calc,,109.970612,['299-W17-2'],1901.0,1902.0,33.0,14.0,6_rwie,299-W17-2,UU/MU
299-W17-2,80.9,EXTRACTION,,na,R,,566951.64,135806.21,205.181,200-ZP,109.970612,,,,,,Calc,,109.970612,['299-W17-2'],1901.0,1902.0,33.0,14.0,6_rwie,299-W17-2,UU/MU
299-W17-3,179.0,EXTRACTION,,na,,,566925.89,135325.02,206.874,200-UP,106.315,,,,,,Calc,,106.315,['299-W17-3'],2195.0,2196.0,38.0,13.0,6_rwie,299-W17-3,UU/MU
299-W17-3,179.0,EXTRACTION,,na,,,566925.89,135325.02,206.874,200-UP,106.315,,,,,,Calc,,106.315,['299-W17-3'],2195.0,2196.0,38.0,13.0,6_rwie,299-W17-3,UU/MU
299-W17-3,143.0,EXTRACTION,,na,R,,566925.89,135325.02,206.874,200-UP,106.315,,,,,,Calc,,106.315,['299-W17-3'],2195.0,2196.0,38.0,13.0,6_rwie,299-W17-3,UU/MU
299-W17-3,143.0,EXTRACTION,,na,R,,566925.89,135325.02,206.874,200-UP,106.315,,,,,,Calc,,106.315,['299-W17-3'],2195.0,2196.0,38.0,13.0,6_rwie,299-W17-3,UU/MU
299-W19-111,56.6,EXTRACTION,,na,,,567313.04,135547.02,215.071,200-UP,107.669392,,,,,,Calc,,107.669392,['299-W19-111'],2081.0,2082.0,36.0,17.0,5_rlm,299-W19-111,NAN
299-W19-113,468.0,EXTRACTION,12/11/2024 0:00,na,,,567689.62,135008.2,215.28,200-UP,115.653624,,,,,,Calc,,115.653624,"['299-W19-113', '299-W19-134', '299-W19-125']",2380.0,2381.0,41.0,21.0,6_rwie,299-W19-113,UU/MU
299-W19-113,468.0,EXTRACTION,12/11/2024 0:00,na,,,567689.62,135008.2,215.28,200-UP,115.653624,,,,,,Calc,,115.653624,"['299-W19-113', '299-W19-134', '299-W19-125']",2380.0,2381.0,41.0,21.0,6_rwie,299-W19-113,UU/MU
299-W19-113,470.0,EXTRACTION,12/11/2024 0:00,na,R,,567689.62,135008.2,215.28,200-UP,115.653624,,,,,,Calc,,115.653624,"['299-W19-113', '299-W19-134', '299-W19-125']",2380.0,2381.0,41.0,21.0,6_rwie,299-W19-113,UU/MU
299-W19-113,470.0,EXTRACTION,12/11/2024 0:00,na,R,,567689.62,135008.2,215.28,200-UP,115.653624,,,,,,Calc,,115.653624,"['299-W19-113', '299-W19-134', '299-W19-125']",2380.0,2381.0,41.0,21.0,6_rwie,299-W19-113,UU/MU
299-W19-114,241.0,EXTRACTION,,na,,,567901.89,135013.21,214.417,200-UP,116.65616,,,,,,Calc,,116.65616,['299-W19-114'],2382.0,2383.0,41.0,23.0,6_rwie,299-W19-114,UU/MU
299-W19-114,241.0,EXTRACTION,,na,,,567901.89,135013.21,214.417,200-UP,116.65616,,,,,,Calc,,116.65616,['299-W19-114'],2382.0,2383.0,41.0,23.0,6_rwie,299-W19-114,UU/MU
299-W19-114,241.0,EXTRACTION,,na,,,567901.89,135013.21,214.417,200-UP,116.65616,,,,,,Calc,,116.65616,['299-W19-114'],2382.0,2383.0,41.0,23.0,6_rwie,299-W19-114,UU/MU
299-W19-114,241.0,EXTRACTION,,na,,,567901.89,135013.21,214.417,200-UP,116.65616,,,,,,Calc,,116.65616,['299-W19-114'],2382.0,2383.0,41.0,23.0,6_rwie,299-W19-114,UU/MU
299-W19-123,57.5,EXTRACTION,12/11/2024 0:00,na,,,567511.71,134988.14,215.19,200-UP,104.290716,,,,,,Calc,,104.290716,['299-W19-123'],2378.0,2379.0,41.0,19.0,6_rwie,299-W19-123,UU/MU
299-W19-123,51.7,EXTRACTION,12/11/2024 0:00,na,R,,567511.71,134988.14,215.19,200-UP,104.290716,,,,,,Calc,,104.290716,['299-W19-123'],2378.0,2379.0,41.0,19.0,6_rwie,299-W19-123,UU/MU
299-W19-125,183.0,EXTRACTION,,na,,,567720.14,135090.85,216.319,200-UP,108.190572,,,,,,Calc,,108.190572,"['299-W19-113', '299-W19-125']",2321.0,2322.0,40.0,21.0,6_rwie,299-W19-125,UU/MU
299-W19-125,183.0,EXTRACTION,,na,,,567720.14,135090.85,216.319,200-UP,108.190572,,,,,,Calc,,108.190572,"['299-W19-113', '299-W19-125']",2321.0,2322.0,40.0,21.0,6_rwie,299-W19-125,UU/MU
299-W19-134,449.0,EXTRACTION,,na,,,567630.02,135018.24,215.833,200-UP,118.999464,,,,,,Calc,,118.999464,"['299-W19-113', '299-W19-134']",2379.0,2380.0,41.0,20.0,6_rwie,299-W19-134,UU/MU
299-W19-134,449.0,EXTRACTION,,na,,,567630.02,135018.24,215.833,200-UP,118.999464,,,,,,Calc,,118.999464,"['299-W19-113', '299-W19-134']",2379.0,2380.0,41.0,20.0,6_rwie,299-W19-134,UU/MU
299-W22-90,303.0,EXTRACTION,,na,,,566961.39,134483.24,207.834,200-UP,125.488756,,,,,,Calc,,125.488756,['299-W22-90'],2668.0,2669.0,46.0,14.0,6_rwie,299-W22-90,UU/MU
299-W22-90,303.0,EXTRACTION,,na,,,566961.39,134483.24,207.834,200-UP,125.488756,,,,,,Calc,,125.488756,['299-W22-90'],2668.0,2669.0,46.0,14.0,6_rwie,299-W22-90,UU/MU
299-W22-90,284.0,EXTRACTION,,na,R,,566961.39,134483.24,207.834,200-UP,125.488756,,,,,,Calc,,125.488756,['299-W22-90'],2668.0,2669.0,46.0,14.0,6_rwie,299-W22-90,UU/MU
299-W22-90,284.0,EXTRACTION,,na,R,,566961.39,134483.24,207.834,200-UP,125.488756,,,,,,Calc,,125.488756,['299-W22-90'],2668.0,2669.0,46.0,14.0,6_rwie,299-W22-90,UU/MU
